sample_id,F0-Off
8782,17596.56
31739,52893.06
13609,115448.75
13824,5455.31
9565,17468.49
21196,92409.91
10365,17972.65
16094,106964.41
20197,112251.05
64345,294872.8
60311,9288.06
56127,9006.62
30788,47020.48
23861,89064.09
18338,10893.05
45970,49562.45
47488,43187.04
5991,98251.83
53364,9320.01
51195,125220.22
56610,286804.3
16393,17150.65
67522,121794.88
4338,17771.13
981,17678.49
17919,154451.56
19566,86340.65
19196,11679.21
41525,13368.9
48174,9375.65
21146,76694.8
53512,14390.12
31258,12186.18
31266,12184.25
61592,121800.99
16394,17117.72
68568,299762.2
6263,17703.97
27309,102312.47
48106,9567.99
36387,12129.55
9058,86653.48
4098,94657.32
39826,12786.47
48447,14327.84
47007,125107.41
42847,172266.0
24053,17305.82
50948,43295.86
45946,48650.3
35672,10694.83
62940,9088.5
11823,102870.45
26633,18360.72
52686,43274.63
10174,97929.68
11867,102357.28
47518,42608.92
26288,97777.18
27258,104853.18
57963,47707.02
25427,97997.36
29791,36845.43
59287,9194.38
32247,10943.58
59920,300759.06
53557,14321.12
14312,91574.93
60409,9393.88
26444,105542.02
10473,16998.08
52207,136063.27
32970,12467.89
53931,187284.9
12986,17608.43
53314,9247.35
54212,35940.34
44694,35549.46
62797,9464.14
50283,50030.28
19215,3891.07
54724,126965.74
27195,103957.17
60237,9713.06
59597,9441.3
46787,49419.34
20796,7973.28
21883,79955.96
14343,90057.22
5906,96734.76
33801,12901.44
25707,114999.64
44640,35573.74
29106,49732.06
54460,42816.78
29242,13036.76
34605,12504.38
38477,46605.51
68107,11381.02
47718,51097.98
56539,287374.6
9275,85798.94
55403,47143.92
10980,106409.4
9160,82772.82
33692,12540.75
26872,17384.66
55148,9198.47
55588,123357.8
61655,299052.75
59408,9118.06
4236,142663.11
25377,114103.25
51453,419107.12
42583,19548.2
41380,9252.32
2690,17950.38
62214,43397.5
43013,8935.96
31046,12495.42
66809,299412.47
2433,106688.36
1240,12845.0
39522,13131.84
21119,77960.98
6812,109883.66
55219,8983.24
57533,9197.24
65611,9553.68
1907,17219.14
59602,9444.88
68004,9468.32
58767,9325.28
37191,12486.79
68306,47293.48
22125,101142.56
35429,12750.84
44382,51907.66
18668,104787.74
66917,298755.6
11151,109897.05
36221,12403.13
55211,9047.81
51541,9561.18
12014,18078.78
65650,48212.39
16861,90651.39
3019,90713.96
49929,35723.39
67120,9306.26
259,17862.21
4303,17773.6
56624,290213.25
50979,43416.12
15383,98489.44
68535,299766.72
49677,145704.52
60749,120375.3
2279,89026.38
3863,88474.91
29259,13031.79
39041,11756.5
66065,300758.3
40341,13369.19
16080,105090.08
9671,17081.58
61701,293440.03
14655,5160.83
48243,9613.65
49921,35734.86
40820,14403.98
27031,116581.12
10538,16896.22
65138,296255.03
17656,89405.03
65234,9248.57
50512,390094.38
13682,113616.72
49899,34931.08
13129,17643.76
62393,122674.38
23590,4705.51
26678,18247.2
21558,5229.17
17505,5067.34
47886,126898.03
53930,186387.6
38164,12892.76
17538,5051.46
55038,8811.27
49258,22200.37
51799,14595.34
21033,76310.26
11427,16653.44
66227,9474.26
11694,118496.56
50399,123758.53
31425,14357.04
52353,35643.87
1139,18071.82
43323,12744.99
9681,17587.26
42743,39412.78
39095,12185.18
27923,11967.32
27876,11995.86
10665,11784.49
43244,13209.19
12467,103282.8
15788,10990.47
19123,4828.18
53660,20106.41
22452,17589.89
36315,12341.48
62881,9418.74
46994,125309.45
6799,110405.23
33083,12698.3
48747,39672.27
53162,422434.84
41590,12870.99
61105,10122.25
7996,18013.11
27698,12761.08
44836,35696.74
60879,286383.75
52424,35626.82
55755,295279.7
7574,84501.64
58508,9314.1
63850,10094.94
45666,35613.2
33950,14930.22
34155,40604.12
9953,73508.12
42024,82084.34
64411,9151.21
48819,104856.33
62364,122190.06
24851,103280.41
40335,13368.71
6280,17420.8
44424,51886.46
7757,17605.22
3834,12399.52
9414,87639.75
62588,296913.88
4932,105626.53
61210,9465.19
962,17666.87
58130,120198.0
5752,101291.89
35902,48922.3
66714,121672.34
60462,9360.03
41932,232312.48
56507,329026.12
22527,5068.5
5661,75766.9
60517,47939.94
27263,103319.4
42036,84198.39
17481,9716.67
68386,119964.58
54517,47570.33
32743,13208.46
22329,5603.77
64478,9012.21
26903,13254.66
41561,13206.81
15972,100106.29
48308,9568.59
19062,4859.34
40044,38041.08
11072,110762.25
53820,59582.92
57047,9045.62
41826,36754.24
53374,9313.1
59157,296043.94
36508,15848.49
67009,9210.82
19754,17142.92
12328,13449.82
5658,75552.38
55367,47305.13
7177,12624.78
20578,114170.62
5032,104253.94
36800,50326.74
46140,126380.85
67724,301067.94
11401,17035.98
67583,120898.3
38067,13114.98
5837,102181.3
12330,13374.71
668,91686.79
2275,88192.59
11467,14184.28
59683,40033.52
20319,105877.15
939,17663.61
57975,47661.76
45779,42339.24
42909,8995.94
7095,17883.82
47758,48824.7
10260,98134.7
46256,411072.62
54416,43036.86
68263,47190.2
56102,9031.84
45245,122385.94
2424,106727.92
6598,105464.11
53501,14390.26
25774,18598.58
49433,19855.7
931,17663.71
52196,136061.64
39104,10313.71
39930,25719.28
62071,9116.36
64163,120188.32
39107,11759.29
12743,117043.8
47486,42547.78
1377,80619.3
28506,12912.26
25068,16530.68
17304,11484.53
6586,105639.83
51805,14308.35
59720,50696.19
61391,49475.29
20388,104917.3
26203,120897.3
48831,90200.16
4009,94647.94
13496,103802.07
67742,300116.25
26309,100788.98
34592,12549.53
40929,37495.55
48127,9558.67
31893,12635.51
10657,11751.63
53327,9150.21
22156,102653.44
47944,415000.88
1486,99752.7
68462,120138.5
24337,12175.68
46469,34829.9
19915,17912.17
20504,116462.05
53873,59480.71
15049,96778.42
50918,43097.44
50463,124140.02
10860,101181.2
55452,50585.03
51438,417067.9
220,17942.05
61918,9139.82
42498,20327.12
63220,122493.75
18662,103229.62
23838,88323.63
65216,9248.51
25700,108045.98
42572,19631.35
54585,48532.54
31833,13194.83
41830,36703.81
26538,108262.98
38777,12634.48
12529,108729.66
13708,115183.26
23277,15104.55
20830,5687.58
47680,49937.06
40656,14763.23
45985,48927.18
53352,9313.22
45011,42181.2
39371,50064.58
59705,40044.74
24469,96689.24
10033,88965.93
65155,295403.06
47277,35776.54
8762,17621.43
19309,91593.38
2714,17808.1
60381,9714.84
65047,121221.75
44498,162102.9
10564,16683.77
66393,11319.1
34167,40151.38
51639,9582.93
26060,11840.45
42512,20913.68
13671,113634.98
51063,48963.15
55122,9292.77
49129,9327.31
8994,11133.19
41129,50197.76
28214,48423.84
49936,35753.98
36828,51778.28
53945,180115.58
18088,17401.31
10269,98426.77
804,144375.84
28064,35642.83
38808,13900.21
13270,15351.1
48925,9337.88
27705,12678.6
45844,42352.7
26534,108833.07
19391,83640.75
31439,17601.19
52509,35717.68
23763,87820.92
36584,15922.67
12294,17465.68
39401,47988.56
8070,12378.11
3794,12681.75
44134,17872.41
11492,14050.94
68161,11364.08
10031,88023.81
23805,88071.73
23850,88497.2
25379,109740.76
63312,121689.93
45220,122243.31
37703,50370.82
28126,35452.12
33811,12913.65
4301,17773.8
44926,42682.74
66762,122351.43
47576,43068.7
27919,14954.27
13323,114788.15
55159,9191.84
49308,14481.88
36628,34359.53
8314,86636.3
2314,107051.68
11080,111467.16
52500,35743.52
47213,35808.17
65033,121865.49
39816,12773.45
9417,123048.86
48692,39388.33
23784,87937.95
30909,12442.78
2244,93578.42
24441,11920.79
38076,13107.87
19706,100525.76
10722,11311.56
33064,12579.83
38866,12561.76
19998,17837.36
27930,14954.4
48561,22396.29
9181,82954.12
57095,46616.3
44799,35634.41
19117,4858.28
10058,88663.92
14338,90084.96
5261,17497.66
49531,42370.23
33636,12568.56
41397,9219.46
41433,9220.52
59860,125343.02
6639,105968.38
33251,39500.86
47827,126098.94
36073,12427.18
30460,16072.52
60014,303630.16
57050,9037.19
34332,12487.7
9076,86075.12
53784,59092.68
54122,35293.07
62545,297057.1
47839,127384.79
56171,8963.11
17110,110575.76
55188,9239.38
31614,53647.48
5448,11500.02
47244,35804.17
54633,127011.62
27887,12681.22
33514,13424.53
19799,17143.22
60359,9715.2
39544,13124.98
64019,38772.26
33728,12371.36
57815,9083.58
22826,73495.28
43327,12584.6
28217,49712.74
13110,17779.63
1799,17975.02
22534,7966.83
52513,35785.82
1480,99308.38
29814,36758.53
61988,9493.1
22654,7841.0
66347,9279.54
55108,9112.75
25687,108554.73
21275,93502.16
14058,15275.78
54435,43191.91
46226,412861.25
26496,108182.12
39164,11361.17
30030,13191.97
33488,13426.95
66396,11636.82
57914,9005.29
9366,87879.48
68237,53470.92
24604,103491.23
32407,39008.2
55817,8868.12
14990,3824.48
39181,10250.28
29082,48322.72
11718,111581.7
18098,17392.29
65186,298877.1
66752,122195.25
12800,116456.55
18676,102188.83
38178,12881.11
4489,17577.24
26048,11505.68
10927,105900.68
60160,8943.59
747,84829.33
38169,12909.46
33859,14194.31
6459,95528.79
58959,124595.67
56426,119151.22
51663,9593.32
30025,48948.66
38753,13900.16
17830,80361.86
13646,114414.51
50631,35347.42
61489,43570.26
27130,116575.07
52343,35643.96
62013,9480.25
47423,36146.46
52445,35571.15
3943,88477.87
27434,113941.85
32882,12667.19
48700,39519.41
18725,103757.47
59719,51382.14
65048,121022.0
54857,420220.62
26343,104131.38
6027,17798.4
57840,9102.81
62485,122545.89
51501,9564.66
34321,12487.74
45478,35529.96
23327,4756.43
58037,50415.02
52849,50183.56
60874,329109.47
222,17906.86
26674,17120.22
65377,9356.26
57145,51626.62
53879,58901.6
27131,113726.7
59830,125377.23
37065,12875.1
29323,12669.61
45456,384904.38
17278,5463.08
3695,18013.48
28071,35395.47
53169,420519.62
49621,195691.28
26490,108850.08
24791,102061.19
44963,42479.2
52872,50063.95
42992,8991.06
39287,34235.37
34818,13486.29
7051,17876.8
38241,11297.78
16778,104634.4
15120,88238.27
8961,11271.01
67458,48271.8
56868,9104.31
15960,76270.01
45004,42492.38
17188,5458.57
65095,296395.6
46191,411621.0
58980,124642.66
4548,17205.17
26099,12938.74
53322,9149.53
62535,315058.75
6155,17895.99
50995,43068.51
41373,9209.08
1910,17254.68
49191,9294.65
1335,80135.24
16624,11715.02
7759,17605.65
46929,125196.27
14103,12383.66
15795,12374.04
50601,390572.75
38839,12517.53
59122,294889.2
45163,48453.72
47295,35682.24
57829,9103.71
53155,419142.3
9227,82630.12
42136,9118.07
17574,4374.02
35120,47943.88
64500,9322.96
61732,299542.16
11482,14010.04
63008,9346.67
10372,17971.96
35358,12874.86
14770,4861.0
17442,4951.84
27393,113468.68
13600,114946.76
8635,17943.66
36686,35506.38
6309,15131.79
64690,9916.75
63689,9348.07
7866,18029.02
56872,9132.13
2609,18094.55
45263,122281.82
10761,101440.05
49467,22303.82
66145,9187.66
57442,320248.03
28689,12404.09
64732,9942.2
55586,123370.19
48,17828.29
15722,16476.16
52128,45994.76
49074,9329.83
12849,117946.28
59709,50670.06
46011,48576.04
49478,59479.39
47476,43269.83
16912,106602.82
49033,9135.34
11424,16706.48
1063,17972.28
46264,415896.25
62115,9114.1
42602,20558.43
477,87474.66
61708,296542.4
16890,106603.21
4682,13270.47
43306,12858.41
37667,50962.56
5073,104990.88
12964,17737.11
39739,12268.57
10119,88306.16
31150,12390.33
25273,12207.94
34126,39670.45
15390,108843.01
51243,124698.6
48274,9594.01
65503,9666.94
37092,12950.23
29838,36630.46
20072,13140.24
20031,11637.46
50675,35345.2
2243,88226.65
38898,13881.23
11275,17433.32
1055,17956.71
55386,50584.26
12163,17881.76
5646,75427.84
64428,9144.22
47133,411779.8
40886,13860.48
50431,123871.21
43899,9019.78
42912,8994.9
4329,17772.22
29286,12955.33
2465,109973.59
12893,17779.62
27644,12777.72
2822,17918.87
31299,12030.83
2930,12161.72
55142,9086.86
10139,89379.73
1119,18002.72
30441,12615.4
41474,13189.03
65321,9198.19
16751,90791.64
55641,291115.97
41705,22109.84
5698,76994.17
25749,17179.78
53224,9336.32
22383,5610.43
15180,96420.05
30018,47774.44
39077,10964.85
8606,17944.19
49504,42574.0
51815,14333.76
30004,48414.36
8262,88502.73
18819,108391.88
64358,9153.44
8863,17788.88
31081,12473.53
28483,12925.13
47461,35874.13
39216,34814.09
14848,4854.62
43857,9117.81
8590,17945.49
47963,414092.8
12380,13512.96
44324,18658.01
20741,7969.66
59430,9116.59
21925,79506.49
45781,42252.88
55445,47266.38
158,17868.05
39274,34451.79
46174,126189.0
1603,97796.8
9137,87601.88
37834,13005.39
7411,90276.38
21632,5147.95
3404,111495.73
31625,53647.95
43197,13348.95
46254,416433.1
1888,17256.66
22447,5709.01
20293,92155.05
17904,87290.66
18412,12359.39
43599,42014.4
54477,42429.03
6630,105638.66
25312,112527.04
42928,8995.51
47611,42084.6
11305,17061.38
58650,9405.07
52369,35643.38
60485,9309.0
49229,14686.02
21046,75922.52
30574,13131.71
63141,49056.67
36031,49221.94
45176,48056.59
54562,48007.75
59138,309365.3
10890,107532.59
16496,18113.47
35469,12316.62
28478,12858.2
27379,114224.91
35371,12851.54
30048,13191.02
61518,121261.31
52541,35711.3
16126,107684.41
27922,12011.34
22341,19877.69
23373,4831.51
32367,38715.14
21490,5226.69
48557,22615.54
18554,82365.74
61868,9227.76
59439,9122.59
44003,9071.35
52300,141412.69
42535,20882.1
48328,9457.93
4673,13207.03
2968,11911.74
12759,115619.48
20301,98576.53
13513,105331.2
58862,54962.32
29673,14449.87
2524,105963.84
13086,17877.27
11012,111945.23
61991,9497.98
66638,122410.95
65948,299932.84
32959,12476.0
28936,39121.12
12162,17856.67
39407,49239.46
35130,48202.13
12936,17769.76
32881,12680.18
51054,49919.18
5130,104307.77
11273,17598.86
63973,38940.45
32196,10656.78
45126,48931.64
47784,127374.87
68182,11199.3
30980,12431.25
46224,411628.6
12961,17737.46
5026,103016.88
51882,14216.01
63955,54839.98
62280,43400.42
52617,35119.63
67491,48199.68
40223,48116.28
57178,51633.51
31932,12541.19
30102,13181.58
5550,11580.98
13191,15065.42
61195,9088.43
46430,35793.74
40259,47624.49
21382,84028.16
5278,17523.69
10997,104469.28
59374,9122.47
3782,12637.08
67460,48104.15
27302,104483.45
13574,106476.75
61826,9243.93
62782,9458.03
28721,12199.17
42720,39182.64
8206,90413.77
17908,154441.0
14373,90111.24
49396,20090.66
18191,17193.36
42792,171916.0
42606,19048.56
25484,100790.92
64765,9622.78
54694,127229.81
23426,4753.93
20947,9494.94
54379,43316.13
64462,9075.7
65876,121369.75
3215,107993.43
13860,11555.83
7926,17958.8
21653,7694.2
27498,12501.15
61111,9108.85
33331,50551.48
45761,42702.38
40444,13220.71
17838,81050.34
1596,107085.67
55496,121612.45
21727,15523.67
35891,37596.97
53175,418100.2
57174,46533.96
57553,9196.35
42587,20620.29
9039,87136.87
29249,13030.95
57645,9108.27
24245,18080.44
54881,420594.9
41421,9224.34
46036,48909.76
37014,13259.81
42629,39176.92
35472,12264.86
2319,106214.72
66875,299392.44
49195,16583.65
6956,17774.52
67032,9193.12
19055,4785.48
21944,81489.02
29098,49333.38
23129,86122.19
5209,17474.52
36066,12427.62
46154,125952.81
8385,87420.45
54913,8857.66
63858,10241.77
1797,17975.19
54822,422146.47
7323,90151.41
20074,13091.25
45077,48649.08
43954,9104.34
46203,412238.4
58932,124812.01
63739,9323.45
40843,28243.66
34817,14128.91
57851,9101.01
42082,9125.27
15043,88178.13
652,92949.44
35928,50128.95
20520,115146.11
38004,12640.39
43491,41448.34
32819,12914.18
37518,38440.67
12812,116158.98
3890,86836.36
21656,4761.35
57525,9197.49
63058,8867.22
65980,299764.88
24525,93737.76
35010,33454.14
15936,80667.86
33336,49637.54
38755,12634.65
55069,9251.51
55650,327744.9
67445,48468.41
61823,9244.19
55477,47274.35
36986,13347.34
50377,123756.15
13919,5074.94
17764,80214.42
43002,8974.87
18010,90141.08
50094,43643.52
62347,43348.33
39865,14027.6
42,17829.22
28182,57735.66
66188,9014.32
57134,51626.04
50341,124026.57
21246,93306.48
10949,105890.75
6131,17456.18
15047,84208.86
21159,77054.57
25906,18307.96
44806,35682.97
63350,296274.22
4248,112317.32
13792,5452.88
65402,9349.76
64673,10151.97
14480,84388.16
49124,9378.72
17421,4954.23
57187,46449.51
51612,9196.52
50840,35852.58
21549,17115.01
46530,35806.18
13573,103606.41
7550,83028.08
21154,76652.51
8042,12718.8
54568,50491.48
33723,12442.43
10185,97931.78
16747,99869.38
21147,76954.6
63890,10178.36
22288,98380.84
55954,9109.58
40864,14270.19
4598,12948.28
844,86534.95
66182,9096.99
261,17830.19
33570,13351.02
31427,19614.13
30544,12893.32
66937,9217.04
62532,296816.47
9397,88440.35
27883,12009.06
20378,104607.46
34638,12187.24
53098,418234.4
38564,46872.65
48771,93623.98
10485,17008.65
19807,17118.04
55916,9224.83
14554,147025.53
24789,102457.28
45395,385955.62
45566,35472.08
64401,9152.36
42192,9112.02
26860,17649.88
10884,105598.09
38913,12990.53
18181,17228.07
1961,17122.64
2070,11248.64
53234,9336.15
19667,100508.1
12286,17549.88
66984,9215.48
64915,50517.92
39330,49224.98
50708,35326.83
60748,120539.53
18564,84285.88
61811,9244.82
38188,12262.37
63982,40273.06
20366,104926.45
14524,84513.23
42916,8995.41
7502,87019.13
52690,43570.26
14785,7863.33
28049,35394.1
27070,98556.04
34687,12151.37
41047,49167.22
51798,14204.75
63471,296104.6
38923,12989.18
18850,108794.53
52832,49946.28
46283,414356.0
28532,12860.9
25667,108088.36
66067,9200.85
14324,94562.27
1145,13135.5
43344,20901.15
39240,34550.21
47015,125149.68
1182,12981.47
41057,49338.32
16437,16775.59
41928,81892.38
5654,76543.68
14145,4029.28
34712,12121.56
25979,17981.58
15188,97954.09
31803,13202.51
28099,35553.88
57159,46732.58
36445,11977.68
57743,9100.92
50662,35346.52
23189,15157.03
26578,108561.06
11311,17188.93
61377,43486.93
61855,9236.65
57069,49535.52
11928,109763.63
17969,87570.74
4588,13374.95
36632,35335.07
58083,120634.97
3031,90691.7
54999,8855.64
5913,95879.2
20290,98714.58
5848,102504.98
16178,103814.66
18416,10684.21
17907,86939.88
4575,16940.35
53321,9149.4
42740,39504.57
6533,85143.8
12472,103116.93
48301,9540.81
44922,42351.94
27026,12745.28
61931,9495.56
189,17903.65
48920,9337.16
14109,4177.16
42121,9120.91
43261,12983.38
49959,35773.81
35210,13215.21
3083,90767.31
59498,9462.86
2972,11956.09
33894,15296.13
53677,20379.72
6726,109457.16
24857,101962.77
27060,123943.29
46462,35351.72
23790,87269.46
26286,103870.27
35942,49603.44
48928,9336.52
61841,9242.5
36363,12136.22
29754,36216.66
58171,120819.04
6218,17936.64
54003,183197.69
61536,121779.33
17142,110512.26
16530,18130.31
13248,15649.78
29114,48481.3
57068,51625.49
29160,48057.01
66623,42605.93
7583,89410.34
4856,86927.27
32774,12935.72
52101,46301.24
23309,17283.78
5625,75522.92
10717,11374.08
30138,13115.12
48835,92521.95
46950,125293.75
66650,122336.67
37791,13015.74
35871,39990.04
35965,49430.48
67114,9313.72
33069,12855.97
8331,87176.03
15785,10965.9
3534,18005.08
12175,17906.66
17680,87305.55
11734,103269.07
23041,85880.23
60930,9198.15
13365,120842.21
55874,8856.99
14499,145709.27
15064,89471.97
17130,110842.91
2336,107050.72
65286,9241.76
62890,9379.49
8659,17945.38
56556,285184.34
58100,119740.09
20692,18299.88
58428,8923.48
21670,17318.85
24258,17970.71
15059,97458.06
55180,9175.25
55605,124399.8
20753,5687.08
1265,12930.32
52543,35718.22
32752,12936.14
15669,17050.58
45356,381925.38
42827,111228.12
13097,17860.14
33697,12590.24
50172,43087.98
1017,17999.56
49466,19520.34
59470,9102.7
20558,113913.59
48589,22476.9
46964,124972.0
18672,103553.26
68494,120152.51
40049,37152.04
7416,90952.17
51948,22100.82
42808,113850.03
24167,18181.4
51537,9560.58
25197,12339.81
53934,180109.28
51628,9582.96
11472,13967.83
33943,14556.61
2672,18058.75
164,17789.78
67093,9313.33
18727,103086.64
38437,33565.18
26097,12723.83
40695,12883.6
10802,107326.09
42746,73148.2
54118,35297.88
8604,17943.74
31875,13028.64
34006,14555.41
60602,53268.17
32582,52781.26
34637,12184.19
57179,49538.64
54982,8856.51
10834,100960.6
27008,12287.18
52776,50002.72
64187,123214.27
25337,103948.98
32610,13452.14
27162,119054.27
44610,170333.6
43379,20775.14
45064,48756.28
45905,49121.76
64631,9192.06
3350,111416.97
61766,296991.9
10386,17945.55
42542,20317.67
45312,123012.65
16304,17570.86
16385,17155.73
17232,5458.96
67144,9306.43
44334,51657.77
12609,107627.87
35774,39233.46
22774,71966.48
33240,39503.34
2471,105492.75
18717,102991.47
45997,48833.13
35013,36123.22
55687,292126.84
59650,40030.26
54513,50519.52
42536,20854.3
53516,20336.23
40207,48937.91
55286,9057.57
44192,19286.78
248,17847.51
29547,14097.55
5096,104725.08
8440,98969.79
4037,91438.89
48767,91291.32
65279,9244.98
60897,309131.53
1545,99847.39
3221,107022.12
48319,9531.8
39751,12246.93
33972,14907.22
34661,12136.54
50867,35912.82
20374,105871.23
52902,49613.96
672,93321.71
50429,124051.95
63132,45228.0
17571,4946.47
57401,299948.97
36898,13381.22
20712,5561.49
34374,12487.81
54174,35131.42
10050,88350.49
53658,21398.32
48077,9571.27
44844,35594.48
68150,11402.97
42050,9125.66
54869,420416.16
15262,98389.03
29964,56632.64
23091,93739.03
33743,12315.0
57423,300040.34
29403,13908.57
52891,49941.74
19642,99831.49
42524,20884.62
45911,48777.52
7070,17734.81
67113,9315.44
26324,105695.03
2429,105890.98
57205,123882.34
31686,51543.78
18464,86187.04
599,91528.42
33402,49630.92
36585,15864.62
628,93197.81
3588,18000.86
41246,9000.81
45600,35052.79
19850,16920.6
8345,86861.95
25535,102349.33
63024,9144.17
4314,17773.28
17883,87147.25
31316,12003.34
12641,107941.06
56226,48166.1
1396,80324.32
2776,17960.19
64766,9588.44
56169,8978.74
63437,300001.44
55466,47366.56
42982,8993.32
43107,9236.21
31935,12672.54
36887,51430.17
4801,87132.4
25706,106555.38
36309,12307.61
56316,48072.79
68527,300257.06
56354,117881.2
52394,35639.99
5823,102586.46
28165,36544.12
6575,85203.49
55690,293594.6
37796,13014.58
60433,9383.28
5241,17479.67
24327,12216.01
21449,88441.05
2182,88539.41
26575,107952.84
68253,47082.57
40052,38615.82
31135,12458.81
17962,87010.55
68428,120361.03
36157,12337.53
47807,127116.4
47826,126204.01
67518,122389.41
49587,42492.35
17258,5455.45
36804,49135.31
40255,48276.55
11602,100104.93
21589,5212.51
44436,52051.62
68334,58087.67
45269,122376.5
57780,9089.94
52157,46404.82
61102,9101.01
62285,43493.82
65156,295570.25
59156,295595.88
15634,16755.85
63334,121609.16
15012,3822.96
54329,34816.81
43859,9118.21
49404,20077.67
50108,43509.34
7021,17821.96
53103,420586.16
2982,11741.28
58308,295857.12
65021,121937.45
68516,300257.25
23316,4756.43
41581,13212.07
47529,42607.1
22929,81835.74
13531,106539.72
54149,35260.9
19816,17092.76
62678,9208.61
51105,49777.73
20101,11682.58
41343,9228.08
3155,107026.23
6153,17932.67
52597,35577.0
65127,296257.7
55256,9039.11
58730,9692.12
57111,46353.9
48894,97303.23
865,17663.07
57291,123934.28
54609,49491.78
5940,133018.34
5755,102805.15
17697,77455.92
43459,20574.83
40083,36988.1
61957,9501.52
57771,9030.13
61887,9185.54
18213,17191.62
68390,121338.73
29342,12666.25
52305,163425.36
15432,101644.05
36354,12131.92
48781,93033.7
46611,35616.47
44378,51663.62
61251,9619.61
28352,13278.85
13836,5456.04
12080,18069.86
2418,106053.02
9625,18355.28
63127,44713.36
1580,97577.59
39511,13133.07
37321,12068.81
66676,122039.7
63517,9188.32
28094,36617.07
40172,38913.32
35531,12378.69
27082,123944.97
15637,17177.08
44439,51923.62
62104,9115.3
23648,76899.1
33395,48941.36
37936,12641.93
64406,9151.55
27942,12681.76
13395,100189.26
6160,18182.34
53550,18444.89
27232,102727.47
2068,11288.79
25455,103467.31
4778,89301.69
24612,104224.33
29853,36342.74
66003,299923.0
5479,12666.95
6843,110143.1
23296,5220.9
53120,418231.25
6070,17793.52
54918,8858.15
26738,16675.75
10687,11683.83
2372,106539.69
13321,120835.65
67449,48090.48
25472,101185.11
26145,12904.5
4697,12370.52
27613,12770.97
35203,13216.38
13974,5067.6
24287,16409.85
43247,13098.14
48782,93625.15
49957,35742.5
36630,36003.59
128,17746.03
7420,90338.86
8524,99547.7
983,17678.9
33555,13387.86
39005,12954.12
2919,12171.54
24353,12437.34
28221,49456.3
59165,294917.62
45789,42383.5
41010,38762.23
49451,19903.32
33981,16376.73
51983,21939.59
41229,9000.3
7514,87099.07
40156,37608.28
35777,38612.23
60056,306409.44
38151,13755.17
51133,49793.76
4667,13703.58
52360,35643.77
60151,8944.71
29488,13168.28
958,17666.05
62825,9455.43
57777,9097.3
28861,10635.53
37293,12305.03
20434,104102.13
18322,12051.76
19837,17010.03
54093,35302.06
62751,9155.08
36582,16038.78
61101,9105.0
54941,8858.18
53817,59098.9
6657,106617.66
20005,17761.29
34779,13187.02
58287,295914.75
1621,96945.48
19087,5241.96
21237,92938.15
65112,295590.2
63464,296858.34
17501,15390.14
21315,83751.89
20105,13110.92
32484,51641.92
27001,13025.84
4453,17287.75
36902,13380.56
58183,120854.58
54274,35550.7
61447,49058.04
32652,13450.48
51562,9551.86
65956,299435.25
43172,9158.16
40945,38632.36
21187,93252.41
16737,97451.31
49471,19340.24
49901,34930.95
51468,420488.3
8410,87533.35
7688,88601.52
12788,116750.32
18552,86159.77
52835,50387.81
8717,17957.09
48660,39338.97
49418,20072.54
3429,110639.41
43294,12942.1
618,95887.11
39540,13125.45
32748,12989.46
24079,18692.75
16841,112890.82
59127,309301.0
43299,13121.09
29084,49738.04
1131,18044.87
51353,418645.72
34053,38751.77
20188,106531.4
23844,87655.63
15981,78419.38
31659,52991.26
29940,47829.9
24806,107582.52
57203,123895.11
66104,9199.85
36886,51767.22
65161,296371.97
55070,9228.27
63631,9040.0
44452,69758.7
63826,10190.3
53871,59158.04
32150,12945.3
25174,12327.83
51152,49311.56
15290,97446.25
22009,81681.4
68160,11421.9
42237,9115.93
36142,12405.3
19854,16945.7
44092,13188.53
2829,17740.28
47274,35776.88
54607,48277.28
63249,121132.71
60166,8944.38
5103,102992.83
38335,34589.39
66886,299372.1
52141,46757.78
59252,9195.04
26168,12698.5
20464,115406.94
45577,35413.98
13002,17421.65
21094,76989.2
60737,120454.45
40372,13367.22
18115,17400.78
20355,104927.97
35537,12274.07
62815,9457.4
43927,9083.76
57664,9121.38
13252,15406.96
41427,9184.93
18821,116893.66
13351,100175.23
23942,98173.08
10586,11850.9
4126,95376.24
29915,48569.5
1890,17279.76
56260,48116.49
34520,12746.2
21067,75720.38
18870,108983.91
7646,122235.7
9745,10744.11
44741,35102.53
5548,11592.98
29163,49292.26
20120,11715.45
67549,121051.27
64608,9256.89
18756,110323.84
17763,80393.98
3724,12496.88
2607,18094.72
50129,43528.56
50058,43300.2
32363,38921.37
7584,89236.56
66198,9012.09
44115,13103.61
58641,9735.49
46976,124860.48
5707,76204.48
31903,12654.4
46547,36166.23
34791,13126.72
40680,13818.18
47816,126098.66
55034,8810.88
68123,11584.29
57010,9094.8
33617,12879.46
13069,18090.83
62638,9209.27
64746,10457.28
21472,17127.73
36602,16109.32
26802,18289.29
61986,9490.59
25513,102362.68
42051,9125.85
28191,48670.48
50946,43428.92
45613,34566.45
47129,409595.1
42737,53657.94
57377,301532.56
33851,12914.46
36149,12382.6
34044,38335.23
37249,12426.26
1116,18045.67
4853,95281.02
18484,90838.49
4959,104728.85
43739,122093.18
42514,20858.08
46401,35841.86
22751,72454.16
45498,35529.52
38835,12576.61
26875,18016.51
40958,38245.32
38572,47618.8
59971,303839.78
55109,9089.76
66372,11263.34
